id,thread_id,chat,author,author_username,author_name,author_is_bot,body,reply_to,views,timestamp,unix_timestamp,timestamp_edited,unix_timestamp_edited,author_forwarded_from_name,author_forwarded_from_username,timestamp_forwarded_from,unix_timestamp_forwarded_from,attachment_type,attachment_data,attachment_filename
9430,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Владыка Порфирий: война как очищение

Епископ Соловецкий посоветовал священникам-пацифистам, подписавшим письмо против спецоперации на Украине, изучить библейское понимание войны. 

Согласно Писанию, для согрешившего народа есть только два выхода: покаяние или война. Когда не произошло первое, Бог попускает второе.

@tsarkrest",,464,2022-03-11 08:42:47,1646988167,2022-03-11 08:47:09,1646988429,,,2022-03-09 11:01:36,1646823696,video,"{""id"": 5280984266950316750, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024d665a6cf75929447fa5931e9dfd11cdc6b748550b3""}",
9429,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Время вспомнить о Царственных мучениках

Минский православный публицист, магистр философских наук Дмитрий Валерьевич Куницкий опубликовал обращение ко всем православным России, Украины и Белоруссии:

«Наверное, настало время напомнить всем нам быть может о самой важной духовно-мистической составляющей происходящего на Украине. А именно – о нескольких именах, которые, увы, почему-то совсем нигде не звучат в нынешние тяжелые дни.  Речь идет об имени святых Царственных мучеников! Где мы видим или слышим о прибегании к их заступничеству? Забылось, что именно со свержения святого Царя-мученика началась вся эта историческая вакханалия – украинского самостийничества в период торжества февралистов и строительства большевиками украинской советской нации...

А не возникает ли мысль у православных, прежде всего, православных архипастырей и пастырей, что в происходящих ныне событиях нам возвращаются:

- беспрепятственные «Матильды»;

- «нейтралитет Церкви к формам правления» (с равнодушием к монархическому вопросу);

- и якобы царские «екатеринбургские останки», 
- и игнорирования благочестиво-державного правления якобы «узкосемейного» Царя;

- и недопрославление мученика с умышленным забвением его ритуальной мученической кончины;

- и позволение многообразной безответной клеветы на его правление в научной и публицистической среде;

- и нестроительство соборов в честь Царя и его семьи в городах;

- и отсутствие должного и всенародного почитания их памяти в день их мученической картины;

- и, наконец, отсутствие со времени кончины святейшего патриарха Алексия II церковного призыва к народному покаянию за предательство помазанника, клятвопреступление и богоотсупничество народа в 1917 году?»

Полностью текст обращения 
можно прочесть на ""Русском дозоре"".",,458,2022-03-11 08:34:37,1646987677,2022-03-11 08:38:21,1646987901,,,2022-03-05 08:00:46,1646467246,url,,
9428,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"…что наши родные слова — Русь и русский. И обязательно нужно знать, помнить, и не забывать, что было Крещение Руси, а не Крещение Украины. Киев — это второй Иерусалим и мать русских городов. Киевская Русь была вместе с великой Россией. Киев без великой России и в отдельности от России немыслим ни в каком и ни в коем случае.
В Польше была тайная жидовская столица. Поляков понуждали завоевывать Русь. Когда поляки завоевали часть Руси (России), то отдали ее в аренду, в том числе и православные монастыри, церкви и священников. Священники и православные люди не могли самостоятельно никаких совершать треб. Православных теснили и притесняли со всех сторон, покровительствуя Польше, католичеству и унии.
Очень не нравились слова: Русь и русский, поэтому назвали завоеванные поляками русские земли сначала Малороссией. Потом опомнились, что здесь есть слово Рос, и перезвали Окраиной. Слово окраина — это позорное и унизительное слово! Какая окраина?!
Чего и почему окраина, когда за этой мнимой окраиной находятся другие страны и государства?! И позже узаконили нам слова «Украина» и «украинцы», чтобы мы охотно забыли свое название русский и навсегда оторвались от Святой и Православной Руси. Святой Лаврентий Черниговский.",,1091,2022-03-11 08:12:40,1646986360,2022-03-11 08:31:35,1646987495,,,2022-03-11 07:01:41,1646982101,,,
9427,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Где ответы на действия укро-сепаратистов? У многих наблюдателей вызывае, мягко говоря, удивление действия, а точнее полное бездействие властей РФ на выкрутасы киевских партнеров. Так, только что клоун Зеленский подписал указ о полной конфискации любой собственности, принадлежащей гражданам РФ. Теперь укро-сепаратисты могут забирать любое имущество, как и принято у бандерлогов. И где же ответ Великого и ужасного?  А его нет. Вот так и живем - граждан России опускают ниже плинтуса, а кремлевским на это похоже наплевать.",,530,2022-03-10 16:37:28,1646930248,2022-03-10 16:37:47,1646930267,,,,,,,
9426,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Борьба с информацией о коррупции не прекращается. Известный телеграм-канал ""инфобомба"" , наиболее информативно рассказывавший о ворах и коррупционерах РФ, подвергся репрессиям. По сообщению тг-канала Ридовка предполагаемый владелец Telegram-канала «Инфобомба» и предприниматель Павел Врублевский задержан .
Сообщается, что утром в его доме прошел обыск, а сам Врублевский сейчас на допросе в следственном департаменте МВД. Предположительно, он проходит по делу о мошенничестве, в каком статусе — пока неизвестно.",,1179,2022-03-10 16:31:08,1646929868,,,,,,,,,
9425,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"⚡️МИД России: в задачи российской спецоперации не входит ни оккупация Украины, ни разрушение ее государственности, ни свержение действующей власти",,541,2022-03-09 13:29:29,1646832569,2022-03-10 11:58:22,1646913502,,,2022-03-09 10:31:35,1646821895,photo,"{""id"": 5280619517308942412, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024d165a6cf75d7fa0f85e068ff19b4f37fd33e127034""}",Rus_imperia-9425.jpeg
9424,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,https://vk.com/wall-96743538_362035,,1253,2022-03-08 21:10:59,1646773859,2022-03-09 07:39:44,1646811584,,,,,url,,
9423,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,1916. Русские подводные лодки «Барс» и «Волк».,,541,2022-03-08 20:45:22,1646772322,2022-03-09 05:47:21,1646804841,,,2022-03-08 15:03:00,1646751780,photo,"{""id"": 5323810498711499885, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024cf65a6cf753cecf80286c213ecbb831c8c1c09adbf""}",Rus_imperia-9423.jpeg
9422,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Как отставание в высокоточном оружии стоило РФ, возможно, проигранной войны

Победные реляции о взятии городишек вроде Изюма это явно не то, что мы ждали от третьей недели войны России с Украиной. И пока охранители и даже отдельные нацпаты бодрятся, я задаюсь вопросом: как так вышло?

Дело в том, что Калибры это не те высокоточные ракеты, которые берут города. Они используются только по предварительно разведанной инфраструктуре. То есть, по штабам, складам, военным частям, аэродромам, стоянкам техники. От одобрения цели до запуска Калибра могут пройти сутки, а в лучшем случае несколько часов. Это медленная, неуклюжая, неповоротливая машина согласований. Калибры не запустить по колонне техники или окопанным ВСУшникам. К моменту прилёта цель, скорее всего, переместится, мощность избыточна, да и Калибров так не напасёшься.

Ещё у РФ есть неуправляемые бомбы типа ФАБ, ОФАБ и т.п., которые кидают при помощи системы Гефест. Несмотря на увеличение точности с Гефестом, эти бомбы можно использовать только по тем городам, которые не жалко. Что явно для Украины (пока) не вариант. Так или иначе, эти бомбы снова же применимы только для поражения заранее разведанной инфраструктуры. 

И Калибры, и ФАБы подходят лишь под задачу, которую можно описать как уничтожение стационарной инфраструктуры средств ведения войны.

Но для поражения живой силы, техники противника они не подходят. Для этого нужно что-то промежуточное. Что-то достаточно маломощное, но в то же время точное, чтобы выбивать врага из городской застройки, не причиняя существенного вреда инфраструктуре и гражданским. Альтернатива это штурм городов с огромными потерями.

Мировая военная наука давно разработала такие средства. Это корректируемые бомбы типа JDAM и ракеты воздух-земля типа Hellfire. 

Аналог JDAM в РФ это комплекс ракетно-бомбового вооружения «Гром», его должны были ставить в серию в 2018, но в итоге на 2022 в войсках его нет.

Прямых аналогов Hellfire в РФ нет. Есть различные ПТРК, которые можно применять с вертолётов и БПЛА, но они слишком дороги, заточены на поражение техники и не обладают универсальностью Hellfire. Плюс, в ВС РФ их очень мало.

И самое главное, нет платформ. Для JDAM/Грома нужны истребители с прицельными контейнерами, которых у РФ в войсках нет. Или истребители без контейнеров, которым целеуказания дают ПАНы или БПЛА по защищённой цифровой связи, такой системы в войсках нет, несмотря на отработку в Сирии.

Для Hellfire/Гермесов нужны ударные БПЛА и вертолёты. Ударных БПЛА единицы, их софт сырой, ОЭС паршивые, а ракет мало. Вертолёты уязвимы, т.к. ВС РФ не справились с задачей выбивания ПВО.

Единственный вариант поставить на колени Украину и выбить ВСУ из городов это сочетание корректируемых бомб и высокоточных ракет воздух-земля (в форм-факторе ПТУР). Их нужны тысячи, десятки тысяч, но это единственный способ, если не хочется вести войну месяцами, как деды, и стирать города в пыль. Дайте мне эти средства, и уже через неделю после штурма в городе можно будет с комфортом жить.

У ВС РФ всего этого нет, и наступление физически крайне отягощено, если не невозможно.

За нежелание идти по уже проторённой за нас дорожке платят своими жизнями сотни, а скоро и тысячи русских солдат, экономика теряет сотни миллиардов долларов, т.к. каждый день войны, а в будущем и каждый разрушенный город увеличивают тяжесть санкций.

Как можно было провалить постановку в серию этих двух абсолютно необходимых типов платформ и вооружений, если весь сирийский и донбасский опыт говорил, что они нужны ещё позавчера?

РФ ввязалась в военную кампанию без современных средств ведения войны, в надежде, что свиньи просто разбегутся. Свиньи не разбежались. Разрушать города катастрофа. Отступать в войне ещё большая катастрофа. 

Вина за это лежит исключительно на руководстве МО, ГШ и ВПК, которые устроили цирк с ядерными вундерваффе и бесконечные пиар-акции вместо модернизации конвенциональных сил.",,482,2022-03-08 20:43:23,1646772203,2022-03-09 02:26:51,1646792811,,,2022-03-08 20:15:04,1646770504,,,
9421,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Иеромонах Антоний Шляхов: «23 февраля и 8 марта – это не наш праздник. Это один еврейский праздник смерти пурим»,,849,2022-03-08 20:29:41,1646771381,2022-03-09 11:32:02,1646825522,,,2022-03-08 17:09:01,1646759341,video,"{""id"": 5278569151005202221, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024cd65a6cf7576dec0bb9d56693774bdf8b0cc99dc6e""}",
9420,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Мария Федоровна и Александр III, 1894 год.",,474,2022-03-08 13:16:24,1646745384,2022-03-08 13:18:16,1646745496,,,2022-03-08 12:10:00,1646741400,photo,"{""id"": 5323810498711499730, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024cc65a6cf75601413761aaf23ddc53bfe8646c28f99""}",Rus_imperia-9420.jpeg
9419,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Чёрная Русь

Чёрной Русью в XIII–XIV веках называли области, лежавшие в бассейне верхнего течения Немана с городами Городно (Гродно), Новгородком, Слонимом, Волковыйском, Несвижем, Турийском (Турец), Здитовом.

Название происходит от дремучих и тёмных лесов и пущ, покрывавших некогда огромные пространства этой области.

До XIII века Чёрная Русь входила в состав Полоцкого княжества. В 1240-х годах Чёрную Русь захватил литовский князь Миндовг. В XIV веке Чёрная Русь вместе с литовскими землями входила в состав Великого княжества Литовского. Поляки в XVI веке называли всю Белоруссию Чёрной Русью, а Великороссию — Белой.",,525,2022-03-07 13:31:30,1646659890,2022-03-07 13:51:11,1646661071,,,2022-03-07 06:40:00,1646635200,photo,"{""id"": 5326062298525184363, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024cb65a6cf75882cdc55ca5c5bd33fa1527e174de784""}",Rus_imperia-9419.jpeg
9418,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"На станции «Грозный» Владикавказской железной дороги, 1898 год.",,495,2022-03-07 13:30:28,1646659828,2022-03-07 14:50:04,1646664604,,,2022-03-06 14:52:00,1646578320,photo,"{""id"": 5269667505322965775, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024ca65a6cf752f752c45434ffe3ed0d9eb36132f32cd""}",Rus_imperia-9418.jpeg
9417,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Дудка Песков опять проболтался. Оказывается требования к Окраине со стороны РФ содержат только три пункта. Первый - признание Крыма за РФ. Второй - признание независимости ДНР и ЛНР. Третье - внесение изменение в конституцию Окраины о не встплении в НАТО. И всё!!! То есть пролитие крови русских солдат, террор по отношению к русскому населению Окраины- все это ничего не значит для Кремля? Песков даже особо подчеркнул, что операцию мы готовы остановить в любой момент, как только клоун Зеленский признает эти три пункта. То есть, для непонятливых  - никакого возврата русских земель, никакого воссоединения разчленённого русского народа, никакого освобождения русского населения Окраины от украинских оккупантов. Ничего этого, что русские чают от освободительной войны, кремлевский режим не планирует. Остается только надеяться на глупость украинца Зеленского, который пока на эти условия не соглашается. Короче - никакой эскалации требований, о который нам вещал Путин, не планируется и даже не обсуждается. Не говоря уже о том, что РФ продлжает оставаться в ВТО, которое навязано нам Западом с целью удушения нашей экономики. Хотя первое, что должно было сделать правительство Путина - это выход из ВТО и отказ от выполнения договоров о защите интелликтуальной собственности с недружественными странами. Такой вот одноходовочный многоходовочник.",,939,2022-03-07 13:26:10,1646659570,2022-03-07 14:49:51,1646664591,,,,,,,
9416,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Дореволюционный русский город Мариуполь, Екатеринославская губерния. Начало ХХ века.",,635,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030549, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c865a6cf755d7296739984e1b465a52f521335d4ed""}",Rus_imperia-9416.jpeg
9415,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,633,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030550, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c765a6cf750f2caa90f6373e7ba0510d069fea4098""}",Rus_imperia-9415.jpeg
9414,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,625,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030551, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c665a6cf7523a9b7e4da9dc5fe345dc89771f19449""}",Rus_imperia-9414.jpeg
9413,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,634,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030552, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c565a6cf754b2988469d6c8b4ee43af7d977adc202""}",Rus_imperia-9413.jpeg
9412,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,623,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030553, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c465a6cf75600d698659a73c60e5959dec8390a9c8""}",Rus_imperia-9412.jpeg
9411,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,618,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030554, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c365a6cf7570ce3cee66627b1bcca72ac524fd0066""}",Rus_imperia-9411.jpeg
9410,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,616,2022-03-05 15:38:30,1646494710,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030556, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c265a6cf75686848001ea9b7d694560aa6aa0fc3dd""}",Rus_imperia-9410.jpeg
9409,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,613,2022-03-05 15:38:29,1646494709,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030557, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c165a6cf75bc30662f6e95d287377230b3f6ef709c""}",Rus_imperia-9409.jpeg
9408,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,621,2022-03-05 15:38:29,1646494709,,,,,2022-03-04 17:38:08,1646415488,photo,"{""id"": 5262860609224030558, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024c065a6cf751c08e8bb267bd5ba78daf25563a852be""}",Rus_imperia-9408.jpeg
9407,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Борис Михайлович Кустодиев. «Масленица».,,609,2022-03-05 15:37:32,1646494652,,,,,2022-03-04 10:44:02,1646390642,photo,"{""id"": 5262860609224030547, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024bf65a6cf7596d61ec47bf9b0167829236758a0120a""}",Rus_imperia-9407.jpeg
9406,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Путинские чиновники запретили нам традиционное молитвенное стояние у Спаса на крови в честь явления Державной иконы Божьей матери.,,1026,2022-03-05 13:27:39,1646486859,,,,,2022-03-05 13:27:01,1646486821,,,
9404,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Рассмотрим политический аспект войны на Окраине. 

Почемы власти РФ вчистую проигрывают информационную войну укросепаратистам и местной пятой колонне. Что нужно сделать для перелома в войне и пойдут ли на это совецкие генералы и кремлевский агитпроп. Все это в сегодняшнем выпуске.

https://vk.com/video-3560737_456241140",,805,2022-03-05 07:20:12,1646464812,2022-03-05 07:54:55,1646466895,,,,,url,,
9403,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Актуальные строки Константина Леонтьева (Византизм в России).,,614,2022-03-05 06:17:57,1646461077,2022-03-05 08:47:01,1646470021,,,2022-03-04 11:13:15,1646392395,photo,"{""id"": 5264790166231431364, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024bb65a6cf75131cb0376391caca681e2ff3c39e92c2""}",Rus_imperia-9403.jpeg
9402,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"🇷🇺🇲🇪 Помимо Подгорицы бунтовать против высылки российского дипломата вышли черногорцы из города Биело-Поле.

@balkanossiper — задаём мировые тренды с 28 июня 1914 года",,535,2022-03-05 05:50:06,1646459406,2022-03-05 05:50:45,1646459445,,,2022-03-04 19:32:55,1646422375,url,,
9401,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"🇧🇦🇷🇸🇷🇺 Добро пожаловать в Республику Сербскую! 

Остальное вы поняли сами. 

@balkanossiper — задаём мировые тренды с 28 июня 1914 года",,496,2022-03-05 05:49:38,1646459378,2022-03-05 05:50:27,1646459427,,,2022-03-04 21:26:31,1646429191,video,"{""id"": 5265135695894156930, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b965a6cf7566d2434f5d89e6dc1a4320aad9c6cd93""}",
9400,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Работа сербских художников. ""Имперский легион"" ""Сербска акция"" операция на украине и конечно же имперка.",,742,2022-03-04 22:48:27,1646434107,2022-03-04 22:51:40,1646434300,,,,,photo,"{""id"": 5267424312623741431, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b865a6cf75646496e5f48575573a76a0d1bf0a4dd4""}",Rus_imperia-9400.jpeg
9399,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,778,2022-03-04 22:31:04,1646433064,,,,,,,photo,"{""id"": 5267424312623741427, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b765a6cf756ff39b9206d7f58d1d0125dbaa3eb57f""}",Rus_imperia-9399.jpeg
9398,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,798,2022-03-04 22:31:04,1646433064,,,,,,,photo,"{""id"": 5267424312623741426, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b665a6cf751681f45e620339177a30f1d8acff4e58""}",Rus_imperia-9398.jpeg
9397,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,753,2022-03-04 22:31:04,1646433064,,,,,,,photo,"{""id"": 5267424312623741425, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b565a6cf757333fb9b382a038a9f2e2869e153937b""}",Rus_imperia-9397.jpeg
9396,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,762,2022-03-04 22:31:04,1646433064,,,,,,,photo,"{""id"": 5267424312623741424, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b465a6cf755ce78071b822e8568ed312095fb87ca7""}",Rus_imperia-9396.jpeg
9395,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Соратники Русского Имперского Движение из сербских организаций ""Сербска акция"" ""Народные патрули"" вместе с другими патриотическими организациями Сербии выступили в поддержку России в ее стремлении воссоединить разделенный русский народ.

Сегодня, не смотря на запреты и всяческие ограничения, сербы собрались у памятника св. Царя мученика Николая, прошли по центру Белграда, митинговали у посольства России, а также выступили с протестом у штаб-квартиры НАТО.

Сербы, в очередной раз, поддержали нас в нашей святой борьбе за объединение русского народа. Они помнят русских добровольцев в Югославии, мы помним сербских в Новороссии.

Пусть наши братья знают, что после воссоединения России мы неприменно придем им на помощь, как это было 100 лет назад. И мы помним ту помощь которую они оказали русскому народу в вынужденной иммиграции.

Короче, друзья познаются в беде!!! Это факт.",,726,2022-03-04 22:31:04,1646433064,2022-03-05 05:52:37,1646459557,,,,,photo,"{""id"": 5267424312623741423, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b365a6cf756e4a063e9ad3c52cebf8670e9fd3d352""}",Rus_imperia-9395.jpeg
9394,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,506,2022-03-04 09:25:41,1646385941,,,,,2022-03-02 15:30:35,1646235035,photo,"{""id"": 5255857561968687606, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b265a6cf75072e34acf6e2ec786f5c31d7add76d92""}",Rus_imperia-9394.jpeg
9393,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,,,499,2022-03-04 09:25:41,1646385941,,,,,2022-03-02 15:30:35,1646235035,photo,"{""id"": 5255857561968687605, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b165a6cf7523db512a34760e5367aab73d017881e8""}",Rus_imperia-9393.jpeg
9392,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,Первый в России кадетский корпус был основан в 1732 году по инициативе генерал-фельдмаршала Христофора Миниха,,471,2022-03-04 09:25:41,1646385941,2022-03-04 09:27:52,1646386072,,,2022-03-02 15:30:35,1646235035,photo,"{""id"": 5255857561968687604, ""dc_id"": 2, ""file_reference"": ""0242f130fc000024b065a6cf75e87409c3877f92efdccd3be664ff46f9""}",Rus_imperia-9392.jpeg
9391,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Све што су људи питали о скупу подршке можете чути овде!

https://m.youtube.com/watch?v=3O5ybjM0rBo&feature=share",,493,2022-03-04 07:55:41,1646380541,2022-03-04 08:20:12,1646382012,,,2022-03-03 21:34:03,1646343243,url,,
9390,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"28 февраля в Херсоне был занят аэропорт, а 1 марта судя по всему началась зачистка города. Сколько она продлиться будет ясно несколько позже. Движение этой группировки РосАрмии далее на запад в сторону Одессы затруднено тем, что все мосты через Южный Буг в этом районе проходят по центру Николаева и требуеют предварительного занятия города, что возможно будет производиться после занятия Херсона. Сегодня появилось сообщение, что «огромная колонна» российский войск двинулась на север от Николаева. Вероятно, эта колонна намеревается занять Южноукраинскую АЭС, которая расположена выше по течению Буга, возможна, она намеревается пересечь Буг выше города, чтобы охватить Николаев с запада и открыть себе путь на Одессу. В самой Одессе боевые действия пока не велись и происходит разведка беспилотниками и авиацией. Наносятся ракетные удары по скоплениям украинских войск и терробороны вне города.",,574,2022-03-02 10:03:12,1646215392,2022-03-02 22:32:34,1646260354,,,,,,,
9389,Rus_imperia,Rus_imperia,1123102972,Rus_imperia,,FALSE,"Южнее Харькова сейчас разворачиваются события наиболее важные для дальнейшей судьбы кампании. Части РосАрмии заняв Купянск и подойдя к Изюму по сути вышли на тылы северной группировки ВСУ на Донбассе, на фронте ЛНР это сопряжено с началом наступления от Луганска, где формирован Северский Донецк и взяты ключевые города для дальнейшего продвижения в том числе Счастье и Новоайдар. По сути агломерация Северодонецка, влючая Рубежное и Лисичанск находится в оперативном окружении и выход остающихся здесь войск уже затруднен или невозможен. Стоит ожидать штурма Северодонецка в ближайшее время. 

  Что касается Изюмского направления, то о взятии Изюма и вступления в непосредственный контакт с силами ВСУ в Славянске и Краматорске информации пока нет. Однако, уже отмечалось воздействие артиллерии на северные окраины этих городов, что впрочем, может быть ракетными ударами, а значит части РосАрмии еще довольно далеко. 

Дальнейшее движение в направлении Славянска создает угрозу окружения северной и центральной группировки ВСУ. 

Третье направление. 

Центр донбасской группировки, наиболее мощной группировки ВСУ, которая при этом находится напротив Донецка пока остается на своих позициях и ведет ожесточенный обстрел городов Донецка, Макеевки, Енакиево, ежедневно в этих городах гибнет мирное население. Однако, реальность выхода к Славянску и Краматорску создает угрозу окружения огромной группировки ВСУ. К тому же, последней трассой, которая еще остается похоже совершенно не перехваченной, остается трасса на запад к Днепропетровску. Дорога на Харьков уже полностью перехвачена, дорога на Запорожье также. Вероятно постепенный отвод центральной группировки в Днепропетровск начался еще как минимум 27 февраля. Вероятнее всего здесь наносятся авиационные удары по украинским колоннам, все это в совокупности с традиционно тяжелым техническим состоянием техники скорее всего означает то, что ВСУ несет здесь значительные потери. Когда будет перехвачена дорога на Днепр это будет означать стратегическое окружение всех сил на Донбассе, без установления конечно плотного кольца, что приведет к тому, что скорее всего части ВСУ будут пытаться вырываться по отдельности и командование окончательно потеряет управление.  Вероятно Днепропетровск станет сосредоточением наиболее крупной группировки ВСУ после распада ей на Донбассе. В городе пытаются строить укрепления, прерывают улицу, местная власть во главе с военными преступниками Филатовым и Корбаном, по сути уже не имеет чего терять, особенно учитывая, что их шеф Коломойский также объявлен военным преступником. В городе много активистов и участников АТО, которые наверняка состав костяк одной из самых активных группировок террбатов. 

Четвертое направление

В Приазовье после занятия Мелитополя российская армия действует в трех направлениях — Первая колонна заняла на востоке Бердянск и блокировала Мариуполь с запада, который теперь находится либо в окружении, либо все возможные пути подхода уже плотно простреливаются артиллерией. Вторая колонна направилась на север в Энергодар чтобы взять под контроль Запорожскую АЭС. Здесь действия колонны осложнены активистами, которые пытаются препятствовать техники. По противоречивым сообщениям 1 марта была занята АЭС, началась зачистка Днепрорудного и Васильевки на южном берегу Каховского моря. Третья колонна движется на север, перехватывая пути связывающие группировку на Донбассе с Запорожьем. Здесь идет взаимодействие с авиацией. По расположениям украинских частей в Запорожье уже наносились удары. Местная власть здесь раздает оружие населению, что как и в Киеве приведет к мародерству и жертвам среди населения. Стоит отметить, что как и Мариуполь, Запорожье является главным сосредоточением собственности Ахметова, что конечно подстегивает здесь финансистов и со стороны подконтрольной ему местной власти к более ожесточенному сопротивлению. 

Украинская сторона наносила ракетные удары точкой у по Мелитополю и по аэропорту в Бердянске, занятые нашими войсками. 

Пятое направление",,516,2022-03-02 10:03:12,1646215392,2022-03-02 10:09:06,1646215746,,,,,,,
